127.0.0.1 - - [19/Aug/2022:13:09:12 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:02 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:03 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:09 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:09 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:09 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:09 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:15 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:15 +0530] "GET /medicare/json/data/all/products?_=1660922775389 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:15 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:20 +0530] "GET /medicare/show/1/product HTTP/1.1" 200 7193
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:26 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:26 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:36 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:36 +0530] "GET /medicare/json/data/all/products?_=1660922796300 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:41 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:41 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:41 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:43 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:43 +0530] "GET /medicare/json/data/all/products?_=1660922803256 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:44 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:20:56:44 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:17 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:18 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:19 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:21 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:27 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:27 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:27 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:27 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:32 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:33 +0530] "GET /medicare/json/data/all/products?_=1660923093039 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:33 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:33 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:33 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:33 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:39 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:39 +0530] "GET /medicare/json/data/all/products?_=1660923099303 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:40 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:40 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:46 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:46 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:46 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:47 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:47 +0530] "GET /medicare/json/data/all/products?_=1660923107707 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:52 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:52 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:58 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:01:58 +0530] "GET /medicare/json/data/all/products?_=1660923118505 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:36 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:37 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:38 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:39 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:45 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:45 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:45 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:45 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:50 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:50 +0530] "GET /medicare/json/data/all/products?_=1660923290833 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:51 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:51 +0530] "GET /medicare/ HTTP/1.1" 200 11067
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:51 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:51 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:52 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:52 +0530] "GET /medicare/json/data/all/products?_=1660923292746 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:58 +0530] "GET /medicare/cart/add/1/product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:04:58 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:04 +0530] "GET /medicare/cart/validate HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:05 +0530] "GET /medicare/cart/checkout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:07 +0530] "GET /medicare/cart/checkout?execution=e1s1 HTTP/1.1" 200 6299
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:13 +0530] "GET /medicare/cart/checkout?execution=e1s1&_eventId_addressSelection&shippingId=6 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:13 +0530] "GET /medicare/cart/checkout?execution=e1s2 HTTP/1.1" 200 5958
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:05:15 +0530] "GET /medicare/cart/checkout?execution=e1s2&_eventId_pay HTTP/1.1" 200 5619
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:01 +0530] "GET /medicare/cart/checkout?execution=e1s2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:04 +0530] "GET /medicare/cart/checkout HTTP/1.1" 200 2454
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:06 +0530] "GET /medicare/cart/checkout?execution=e1s1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:06 +0530] "GET /medicare/cart/checkout HTTP/1.1" 200 2454
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:07 +0530] "GET /medicare/cart/show?result=maximum HTTP/1.1" 200 6130
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:50 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/images/PRDPQR123WGTX.jpg HTTP/1.1" 200 33392
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:51 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:52 +0530] "GET /medicare/login HTTP/1.1" 200 3923
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:59 +0530] "POST /medicare/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:16:59 +0530] "GET /medicare/ HTTP/1.1" 200 11066
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:17:00 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:17:00 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:17:05 +0530] "GET /medicare/show/all/products HTTP/1.1" 200 7546
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:17:05 +0530] "GET /medicare/json/data/all/products?_=1660924025658 HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:17:05 +0530] "GET /medicare/resources/images/PRDABCXYZDEFX.jpg HTTP/1.1" 200 28457
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/ HTTP/1.1" 200 10335
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/css/bootstrap-readable-theme.css HTTP/1.1" 200 124547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/css/dataTables.bootstrap.css HTTP/1.1" 200 4791
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/css/myapp.css HTTP/1.1" 200 3875
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/productsController.js HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/jquery.js HTTP/1.1" 200 95788
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/jquery.validate.js HTTP/1.1" 200 47689
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/jquery.dataTables.js HTTP/1.1" 200 448547
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/angular.js HTTP/1.1" 200 1249863
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/js/myapp.js HTTP/1.1" 200 10685
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/images/banner2.jpg HTTP/1.1" 200 32874
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/images/banner3.jpg HTTP/1.1" 200 44384
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/images/banner4.jpg HTTP/1.1" 200 20494
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/images/banner1.jpg HTTP/1.1" 200 44759
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:27 +0530] "GET /medicare/resources/images/pre-loader.gif HTTP/1.1" 200 59977
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/json/data/mp/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/json/data/mv/products HTTP/1.1" 200 1032
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/resources/images/PRDDEF123GHIX.jpg HTTP/1.1" 200 230763
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/resources/images/PRDDEF123DEFX.jpg HTTP/1.1" 200 17459
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/resources/images/PRDMNO123PQRX.jpg HTTP/1.1" 200 145629
0:0:0:0:0:0:0:1 - - [19/Aug/2022:21:18:28 +0530] "GET /medicare/resources/images/PRDABC123DEFX.jpg HTTP/1.1" 200 14444
